time,seconds_elapsed,z,y,x
1617786254272750300,0.079750244140625,0,0,0
1617786254277755400,0.08475537109375,0.061054229736328125,-0.018973857164382935,-0.013008743524551392
1617786254282760200,0.08976025390625,0.02155780792236328,-0.023486346006393433,-0.013374090194702148
1617786254287795700,0.094795654296875,0.026961326599121094,-0.03693988919258118,0.024097129702568054
1617786254292831000,0.0998310546875,0.033066749572753906,-0.0024242401123046875,0.021101191639900208
1617786254297866500,0.104866455078125,0.02956390380859375,-0.0036952197551727295,-0.010517053306102753
1617786254302901800,0.10990185546875,0.027406692504882812,-0.0007856488227844238,-0.009259827435016632
1617786254307906600,0.114906494140625,0.013514518737792969,-0.00871586799621582,-0.041909366846084595
1617786254312911600,0.11991162109375,-0.0028667449951171875,-0.018018364906311035,-0.03947009891271591
1617786254317947000,0.12494677734375,-0.026275634765625,0.037895262241363525,-0.02683623880147934
1617786254322982400,0.129982421875,-0.013003349304199219,0.01516413688659668,-0.041682593524456024
1617786254328017700,0.135017578125,0.0056591033935546875,-0.02959170937538147,-0.009480088949203491
1617786254333053200,0.14005322265625,0.016279220581054688,-0.04011809825897217,-0.010814696550369263
1617786254338058000,0.14505810546875,0.048478126525878906,-0.032546013593673706,-0.025523021817207336
1617786254343063000,0.15006298828125,0.07876396179199219,0.0011314451694488525,-0.050541676580905914
1617786254348067800,0.15506787109375,0.049155235290527344,0.01469719409942627,-0.01137823611497879
1617786254353103000,0.16010302734375,-0.005553245544433594,0.018318384885787964,0.0007963702082633972
1617786254358138600,0.165138671875,-0.02786540985107422,0.0011698007583618164,-0.0014971420168876648
1617786254363174000,0.170173828125,-0.040024757385253906,-0.010483384132385254,0.03040681779384613
1617786254368179000,0.175178955078125,-0.044844627380371094,0.0038480758666992188,0.069715216755867
1617786254373183700,0.180183837890625,-0.06778240203857422,0.017605602741241455,0.0822632759809494
1617786254378219300,0.18521923828125,-0.04410839080810547,0.040013402700424194,0.11723437160253525
1617786254383254500,0.190254638671875,-0.010118484497070312,0.034256577491760254,0.11647158116102219
1617786254388259300,0.19525927734375,-0.0050792694091796875,0.0816989541053772,0.09978865087032318
