time,seconds_elapsed,z,y,x
1617977385279559700,6.0145595703125,0.15973949432373047,0.2154310643672943,0.17557770013809204
1617977385284564500,6.019564453125,0.42034053802490234,0.12735554575920105,0.2771666646003723
1617977385289599700,6.024599853515625,0.6854372024536133,0.2983640134334564,0.025645747780799866
1617977385294604800,6.029604736328125,0.5891437530517578,0.530977725982666,-0.16650047898292542
1617977385299640000,6.03464013671875,0.22749805450439453,0.607058048248291,-0.01795591413974762
1617977385304675600,6.039675537109375,0.02886962890625,0.5699345469474792,0.32058048248291016
1617977385309680400,6.044680419921875,0.036098480224609375,0.3481263518333435,-0.0910988450050354
1617977385314654700,6.04965478515625,0.055251121520996094,0.018715709447860718,-0.690971314907074
1617977385319659800,6.05465966796875,0.1007070541381836,-0.4102376699447632,-1.8283793926239014
1617977385324725500,6.0597255859375,0.21069049835205078,-0.7476586103439331,-2.3240277767181396
1617977385329761000,6.064760986328125,0.04789924621582031,-0.8414088487625122,-2.3764686584472656
1617977385334796300,6.06979638671875,-0.3346900939941406,-0.6938995718955994,-2.137002468109131
1617977385339831800,6.074831787109375,-0.48721885681152344,-0.4602615535259247,-1.9682536125183105
1617977385344806100,6.07980615234375,-0.5414705276489258,-0.31694039702415466,-1.9417660236358643
1617977385349841700,6.084841552734375,-0.3684577941894531,-0.26388826966285706,-2.1879591941833496
1617977385354877000,6.089876953125,-0.10481834411621094,-0.16335943341255188,-2.3296704292297363
1617977385359881700,6.0948818359375,0.35208892822265625,-0.12617227435112,-3.0472447872161865
1617977385364917200,6.099917236328125,0.6959142684936523,-0.05775776505470276,-3.8040876388549805
1617977385369952500,6.104952392578125,0.4437732696533203,-0.027727514505386353,-3.9844751358032227
1617977385374988000,6.109988037109375,-0.1476430892944336,-0.09916946291923523,-3.791369915008545
1617977385379992800,6.114992919921875,-0.561335563659668,-0.11707231402397156,-3.813655376434326
1617977385384998000,6.119997802734375,-0.7257452011108398,-0.022966384887695312,-3.8100802898406982
1617977385390033200,6.125033203125,-0.5120296478271484,0.12363886833190918,-3.988259792327881
1617977385395068700,6.130068603515625,0.02428436279296875,0.3649135231971741,-3.8738794326782227
1617977385400073500,6.135073486328125,0.27536869049072266,0.5363721251487732,-3.6901934146881104
1617977385405109000,6.14010888671875,0.29415225982666016,0.5531797409057617,-3.546938419342041
1617977385410144300,6.145144287109375,0.14783763885498047,0.40844473242759705,-3.5121207237243652
1617977385415149000,6.150149169921875,0.07103443145751953,0.15802302956581116,-3.662219762802124
1617977385420154000,6.155154052734375,0.13301658630371094,0.008150577545166016,-3.652625322341919
1617977385425189400,6.160189453125,0.19730377197265625,-0.1608784794807434,-3.534477710723877
1617977385430225000,6.165224853515625,0.2041330337524414,-0.3612024188041687,-3.4976162910461426
1617977385435229700,6.170229736328125,0.05315208435058594,-0.4248413145542145,-3.284363269805908
1617977385440265200,6.17526513671875,0.07454967498779297,-0.4642130732536316,-2.997734308242798
1617977385445270000,6.18027001953125,0.02899646759033203,-0.4769309461116791,-2.929576873779297
1617977385450305500,6.185305419921875,0.01459503173828125,-0.5084789395332336,-2.9218149185180664
1617977385455340800,6.1903408203125,0.05524444580078125,-0.606713056564331,-2.938725709915161
1617977385460345600,6.195345703125,0.03843975067138672,-0.6449636816978455,-2.963927984237671
1617977385465381000,6.200381103515625,0.02646160125732422,-0.6543258428573608,-2.942548990249634
1617977385470416400,6.20541650390625,-0.02376556396484375,-0.6157122850418091,-2.957990884780884
1617977385475421400,6.21042138671875,-0.04523181915283203,-0.5315967798233032,-3.0289556980133057
1617977385480456700,6.215456787109375,-0.09296607971191406,-0.5120103359222412,-3.152555227279663
1617977385485461800,6.220461669921875,-0.047371864318847656,-0.4490019381046295,-2.8575832843780518
1617977385490497000,6.2254970703125,-0.06160736083984375,-0.33574748039245605,-1.194777250289917
1617977385495471400,6.230471435546875,-0.15711021423339844,-0.11497387290000916,-0.26818522810935974
1617977385500476400,6.235476318359375,-0.20705890655517578,-0.13574513792991638,-0.05834643542766571
1617977385505511700,6.24051171875,-0.12064266204833984,-0.24693351984024048,-0.3427914083003998
1617977385510547200,6.245547119140625,0.10911941528320312,-0.31465741991996765,-0.5476161241531372
1617977385515582500,6.25058251953125,0.22619342803955078,-0.30782052874565125,-0.5434818267822266
1617977385520587500,6.25558740234375,0.27136802673339844,-0.29394203424453735,-0.38026320934295654
